origin_date,forecast_date,feature,feature_value,shap_value,prediction,base_value
1989-06-01,1989-07-01,BUSLOANS_lag0,-0.0085699550151732,-0.0,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,M2REAL_lag0,0.0021745828653427,-0.0,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,COMPAPFFx_lag0,-0.42,-0.0,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,T10YFFM_lag0,-1.25,-0.0007198654425723266,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,HOUST_lag0,7.242082359256962,-0.0,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,OILPRICEx_lag0,0.0477456403433311,-0.0,7.214507244676996e-06,0.0023273890431262066
1989-06-01,1989-07-01,S&P 500_lag0,0.0307426970842907,-0.0,7.214507244676996e-06,0.0023273890431262066
1989-07-01,1989-08-01,INDPRO_lag0,-0.0096939596892555,-0.0016273449267477265,-0.0007720942017320838,0.00227923893525737
1989-07-01,1989-08-01,INDPRO_lag1,-7.60861911217603e-05,-0.0,-0.0007720942017320838,0.00227923893525737
1989-07-01,1989-08-01,INDPRO_lag2,-0.00570129548713,-1.645388956071205e-05,-0.0007720942017320838,0.00227923893525737
1989-07-01,1989-08-01,INDPRO_lag3,-0.0001496807216438,-0.0,-0.0007720942017320838,0.00227923893525737
1989-07-01,1989-08-01,INDPRO_lag4,0.0024976084295813,-0.0,-0.0007720942017320838,0.00227923893525737
1989-07-01,1989-08-01,INDPRO_lag5,-0.0044349968419306,0.0,-0.0007720942017320838,0.00227923893525737
1989-07-01,1989-08-01,INDPRO_lag6,0.002945349132478,0.0,-0.0007720942017320838,0.00227923893525737
1989-07-01,1989-08-01,INDPRO_lag7,0.004519309178077,0.0,-0.0007720942017320838,0.00227923893525737
1989-07-01,1989-08-01,INDPRO_lag8,0.0024157555877204,0.0,-0.0007720942017320838,0.00227923893525737
1989-07-01,1989-08-01,INDPRO_lag9,0.0043015363906127,0.0,-0.0007720942017320838,0.00227923893525737
1989-07-01,1989-08-01,INDPRO_lag10,-0.0031296333588732,0.0,-0.0007720942017320838,0.00227923893525737
